Trade Price,Bid,Ask,Bid_Size,Ask_Size
98.02085926,98.00084699,98.04087154,,
98.04484571,98.02484081,98.0648506,,
98.09069795,98.07068859,98.1107073,,
98.0266949,98.00668185,98.04670795,,
97.98344747,97.96343865,98.00345629,,
97.95013735,97.93013055,97.97014415,,
97.96547803,97.9454749,97.98548116,,
97.91766628,97.89765651,97.93767604,,
97.92684093,97.90683906,97.9468428,,
97.94573328,97.92572942,97.96573714,,
97.97781631,97.95780976,97.99782286,,
97.97927811,97.95927782,97.99927841,,
98.02074074,98.00073228,98.0407492,,
98.07119003,98.05117973,98.09120032,,
98.02966839,98.00965992,98.04967685,,
98.01725162,97.99724908,98.03725415,,
98.05656369,98.03655567,98.07657171,,
98.01799367,97.99798581,98.03800154,,
98.02273133,98.00273036,98.04273229,,
97.95469399,97.9346801,97.97470787,,
97.8900675,97.8700543,97.91008069,,
97.85932451,97.83931823,97.87933079,,
97.90201503,97.8820063,97.92202375,,
97.94349867,97.92349019,97.96350714,,
97.95963632,97.93963302,97.97963961,,
97.88585862,97.86584356,97.90587369,,
97.83668076,97.81667072,97.85669081,,
97.78370805,97.76369722,97.80371887,,
97.75908352,97.73907849,97.77908856,,
97.71625133,97.69624256,97.73626009,,
97.70902258,97.68902111,97.72902406,,
97.69655293,97.67655038,97.71655548,,
97.62635258,97.60633821,97.64636695,,
97.62496028,97.60496,97.64496057,,
97.66652906,97.64652054,97.68653757,,
97.63645414,97.61644799,97.6564603,,
97.58905608,97.56904637,97.60906579,,
97.53115918,97.51114731,97.55117104,,
97.51473494,97.49473157,97.53473831,,
97.55500121,97.53499296,97.57500947,,
97.52722278,97.50721708,97.54722847,,
97.54559384,97.52559007,97.56559761,,
97.55704007,97.53703773,97.57704242,,
97.53897451,97.5189708,97.55897821,,
97.55741129,97.53740751,97.57741507,,
97.55212758,97.53212649,97.57212866,,
97.56558828,97.54558552,97.58559104,,
97.56896777,97.54896707,97.58896846,,
97.58883381,97.56882974,97.60883788,,
97.54008892,97.52007893,97.56009891,,
97.53501334,97.5150123,97.55501438,,
97.5583104,97.53830562,97.57831517,,
97.57414289,97.55413964,97.59414614,,
97.60892315,97.58891603,97.62893028,,
97.66163692,97.64162612,97.68164772,,
97.68507306,97.66506826,97.70507786,,
97.67230311,97.65230049,97.69230572,,
97.67647405,97.65647319,97.6964749,,
97.66166252,97.64165949,97.68166555,,
97.70077588,97.68076787,97.72078389,,
97.67451917,97.65451379,97.69452454,,
97.73947128,97.71945798,97.75948458,,
97.72571772,97.70571491,97.74572054,,
97.74216892,97.72216555,97.76217229,,
97.71662451,97.69661928,97.73662973,,
97.71766349,97.69766327,97.7376637,,
97.68581329,97.66580677,97.70581981,,
97.7431794,97.72316765,97.76319114,,
97.75006765,97.73006624,97.77006906,,
97.70613085,97.68612186,97.72613984,,
97.74196734,97.72196,97.76197467,,
97.75429637,97.73429385,97.7742989,,
97.77056007,97.75055675,97.7905634,,
97.73943892,97.71943255,97.75944529,,
97.68876439,97.66875402,97.70877476,,
97.70546635,97.68546293,97.72546977,,
97.71619773,97.69619554,97.73619993,,
97.6726635,97.65265459,97.69267241,,
97.67388324,97.65388299,97.69388349,,
97.62729578,97.60728625,97.64730532,,
97.6435088,97.62350547,97.66351212,,
97.72434205,97.70432549,97.74435861,,
97.69605973,97.67605395,97.71606552,,
97.72021631,97.70021137,97.74022126,,
97.75133986,97.73133349,97.77134623,,
97.72168561,97.70167954,97.74169168,,
97.77648027,97.75646906,97.79649149,,
97.79745087,97.77744658,97.81745515,,
97.76297436,97.74296731,97.78298141,,
97.71748439,97.69747508,97.7374937,,
97.64644182,97.62642728,97.66645636,,
97.71295203,97.6929384,97.73296565,,
97.75155606,97.73154816,97.77156396,,
97.70241443,97.68240438,97.72242449,,
97.66644938,97.64644201,97.68645674,,
97.69091522,97.67091021,97.71092023,,
97.74559176,97.72558057,97.76560295,,
97.78731472,97.76730619,97.80732326,,
97.84083127,97.82082032,97.86084221,,
97.89551428,97.8755031,97.91552546,,
97.88220825,97.86220553,97.90221097,,
97.92192191,97.9019138,97.94193003,,
97.88769951,97.86769252,97.9077065,,
97.89071003,97.87070941,97.91071064,,
97.8849145,97.86491331,97.90491568,,
97.9142331,97.89422711,97.93423909,,
97.84373425,97.82371985,97.86374865,,
97.84826775,97.82826683,97.86826868,,
97.80703357,97.78702514,97.82704199,,
97.77133618,97.75132888,97.79134348,,
97.83972243,97.81970844,97.85973642,,
97.82658709,97.8065844,97.84658977,,
97.8142241,97.79422158,97.83422663,,
97.82951464,97.80951151,97.84951776,,
97.86795897,97.84795111,97.88796683,,
97.8340072,97.81400026,97.85401413,,
97.84664796,97.82664538,97.86665055,,
97.88606977,97.86606171,97.90607783,,
97.91351871,97.8935131,97.93352432,,
98.00598926,97.98597037,98.02600814,,
97.94207256,97.92205952,97.9620856,,
97.90812608,97.88811915,97.92813302,,
97.87845875,97.85845269,97.89846481,,
97.86899562,97.84899368,97.88899755,,
97.88457845,97.86457526,97.90458163,,
97.84336792,97.8233595,97.86337634,,
97.8414816,97.82148121,97.86148198,,
97.81289917,97.79289333,97.83290502,,
97.81565779,97.79565723,97.83565836,,
97.81074468,97.79074368,97.83074568,,
97.86078762,97.84077739,97.88079786,,
97.80330598,97.78329423,97.82331773,,
97.86062498,97.84061325,97.8806367,,
97.9328783,97.91286354,97.95289307,,
97.93740919,97.91740827,97.95741012,,
97.90112039,97.88111298,97.9211278,,
97.89419225,97.87419083,97.91419366,,
97.8906577,97.87065697,97.91065842,,
97.9093966,97.88939277,97.92940043,,
97.84782692,97.82781434,97.8678395,,
97.8213084,97.80130298,97.84131382,,
97.78423721,97.76422963,97.80424479,,
97.77062517,97.75062238,97.79062795,,
97.71206571,97.69205373,97.73207769,,
97.71166624,97.69166616,97.73166632,,
97.71523572,97.69523499,97.73523645,,
97.67206662,97.65205778,97.69207545,,
97.71436688,97.69435822,97.73437554,,
97.74788073,97.72787387,97.76788759,,
97.74771207,97.72771204,97.76771211,,
97.68235755,97.66234418,97.70237092,,
97.73368897,97.71367846,97.75369948,,
97.69369609,97.67368791,97.71370427,,
97.69367954,97.67367953,97.71367954,,
97.71710313,97.69709833,97.73710792,,
97.71829451,97.69829427,97.73829476,,
97.77291845,97.75290727,97.79292963,,
97.7674934,97.74749229,97.78749451,,
97.68734764,97.66733124,97.70736403,,
97.62047807,97.60046437,97.64049176,,
97.60947874,97.58947649,97.629481,,
97.57557634,97.55556939,97.59558328,,
97.5672487,97.547247,97.58725041,,
97.56566924,97.54566892,97.58566956,,
97.53936059,97.5193552,97.55936598,,
97.589686,97.56967568,97.60969632,,
97.60360141,97.58359856,97.62360426,,
97.63273745,97.61273148,97.65274342,,
97.55164074,97.53162412,97.57165735,,
97.51674254,97.49673539,97.5367497,,
97.56193057,97.5419213,97.58193983,,
97.54173241,97.52172827,97.56173655,,
97.55981898,97.53981527,97.57982268,,
97.54374549,97.5237422,97.56374879,,
97.45313122,97.43311264,97.4731498,,
97.45588447,97.4358839,97.47588503,,
97.45949525,97.43949451,97.47949599,,
97.43532084,97.41531588,97.4553258,,
97.43783192,97.4178314,97.45783243,,
97.43479183,97.41479121,97.45479246,,
97.42374219,97.40373992,97.44374446,,
97.48049051,97.46047886,97.50050216,,
97.4752279,97.45522682,97.49522898,,
97.5046627,97.48465666,97.52466874,,
97.45774318,97.43773355,97.4777528,,
97.51576743,97.49575553,97.53577934,,
97.51230957,97.49230886,97.53231028,,
97.51671538,97.49671447,97.53671628,,
97.51626882,97.49626873,97.53626891,,
97.505778,97.48577585,97.52578016,,
97.58305333,97.56303748,97.60306918,,
97.65959596,97.63958027,97.67961165,,
97.66835197,97.64835018,97.68835377,,
97.6406874,97.62068173,97.66069306,,
97.71247524,97.69246053,97.73248994,,
97.70149836,97.68149611,97.72150061,,
97.73511551,97.71510863,97.75512239,,
97.70167868,97.68167184,97.72168552,,
97.75083685,97.73082679,97.77084691,,
97.75451761,97.73451685,97.77451836,,
97.81276585,97.79275393,97.83277777,,
97.82230014,97.80229819,97.84230209,,
97.88708556,97.86707231,97.90709881,,
97.9288437,97.90883517,97.94885223,,
97.9105363,97.89053256,97.93054004,,
97.93399136,97.91398657,97.95399615,,
97.98954944,97.9695381,98.00956079,,
97.98540273,97.96540188,98.00540357,,
97.99379294,97.97379123,98.01379465,,
97.90255988,97.88254126,97.9225785,,
97.96340074,97.94338831,97.98341317,,
97.94347086,97.92346679,97.96347493,,
97.90576875,97.88576105,97.92577645,,
97.86483538,97.84482702,97.88484374,,
97.83613401,97.81612815,97.85613988,,
97.79862667,97.778619,97.81863434,,
97.75424776,97.73423868,97.77425683,,
97.81601477,97.79600213,97.83602741,,
97.87748116,97.85746859,97.89749372,,
97.86593134,97.84592898,97.8859337,,
97.81555494,97.79554465,97.83556524,,
97.78967597,97.76967068,97.80968127,,
97.83047622,97.81046787,97.85048456,,
97.88053686,97.86052663,97.9005471,,
97.83622395,97.8162149,97.85623301,,
97.85394265,97.83393903,97.87394628,,
97.7887294,97.76871608,97.80874273,,
97.81504796,97.79504258,97.83505334,,
97.79329625,97.77329181,97.8133007,,
97.77227859,97.75227429,97.79228289,,
97.71524622,97.69523455,97.73525789,,
97.7367624,97.71675799,97.7567668,,
97.71627102,97.69626682,97.73627521,,
97.68087912,97.66087187,97.70088636,,
97.72223172,97.70222326,97.74224019,,
97.78126879,97.76125671,97.80128087,,
97.82700436,97.806995,97.84701371,,
97.84510425,97.82510055,97.86510795,,
97.84503524,97.82503522,97.86503525,,
97.79226893,97.77225815,97.81227972,,
97.84749246,97.82748117,97.86750376,,
97.84621563,97.82621537,97.86621589,,
97.93695602,97.91693748,97.95697457,,
97.97196559,97.95195844,97.99197274,,
97.97800176,97.95800052,97.99800299,,
97.92897053,97.90896052,97.94898054,,
97.95796528,97.93795936,97.97797121,,
97.91494105,97.89493227,97.93494984,,
97.92565651,97.90565432,97.9456587,,
97.84942127,97.8294057,97.86943684,,
97.79386536,97.773854,97.81387671,,
97.79334051,97.7733404,97.81334061,,
97.83352932,97.8135211,97.85353754,,
97.78954643,97.76953744,97.80955542,,
97.8327319,97.81272307,97.85274073,,
97.76724118,97.74722779,97.78725457,,
97.75567762,97.73567525,97.77567999,,
97.72564262,97.70563647,97.74564876,,
97.74530983,97.7253058,97.76531385,,
97.7016169,97.68160796,97.72162584,,
97.64637361,97.6263623,97.66638492,,
97.64345929,97.6234587,97.66345989,,
97.7066394,97.68662646,97.72665235,,
97.74014937,97.72014251,97.76015623,,
97.71389717,97.6938918,97.73390254,,
97.70089554,97.68089288,97.7208982,,
97.72050275,97.70049873,97.74050676,,
97.68385444,97.66384694,97.70386194,,
97.65904717,97.63904209,97.67905224,,
97.67485321,97.65484997,97.69485644,,
97.69236941,97.67236582,97.71237299,,
97.65522291,97.63521531,97.67523052,,
97.65344649,97.63344613,97.67344686,,
97.70110636,97.6810966,97.72111612,,
97.70423981,97.68423917,97.72424045,,
97.67956307,97.65955801,97.69956812,,
97.69789669,97.67789294,97.71790044,,
97.66518324,97.64517654,97.68518993,,
97.68927994,97.66927501,97.70928488,,
97.66234701,97.6423415,97.68235253,,
97.70305079,97.68304246,97.72305913,,
97.61970309,97.59968603,97.63972016,,
97.5973325,97.57732791,97.61733708,,
97.6165953,97.59659135,97.63659925,,
97.64302327,97.62301785,97.66302868,,
97.63603842,97.61603699,97.65603985,,
97.71322531,97.6932095,97.73324112,,
97.64093609,97.62092129,97.66095089,,
97.65792776,97.63792428,97.67793124,,
97.6829887,97.66298356,97.70299383,,
97.65477746,97.63477169,97.67478324,,
97.57604489,97.55602876,97.59606101,,
97.6269537,97.60694326,97.64696413,,
97.67453473,97.65452498,97.69454448,,
97.59475378,97.57473745,97.61477012,,
97.57292609,97.55292162,97.59293056,,
97.62606809,97.6060572,97.64607898,,
97.66843399,97.64842531,97.68844267,,
97.67011851,97.65011816,97.69011885,,
97.62184781,97.60183793,97.6418577,,
97.59600688,97.57600159,97.61601217,,
97.55203208,97.53202307,97.57204109,,
97.53567479,97.51567144,97.55567814,,
97.54330793,97.52330637,97.5633095,,
97.511992,97.49198558,97.53199842,,
97.54001899,97.52001324,97.56002474,,
97.46982621,97.44981182,97.4898406,,
97.41788758,97.39787693,97.43789824,,
97.43084201,97.41083935,97.45084467,,
97.42938314,97.40938284,97.44938343,,
97.39931799,97.37931181,97.41932416,,
97.39401497,97.37401388,97.41401606,,
97.41335409,97.39335012,97.43335806,,
97.47289243,97.4528802,97.49290465,,
97.47121906,97.45121872,97.4912194,,
97.50989312,97.48988518,97.52990105,,
97.55167568,97.53166711,97.57168425,,
97.62237509,97.60236059,97.64238958,,
97.59079482,97.57078835,97.61080129,,
97.51816136,97.49814648,97.53817625,,
97.49033581,97.4703301,97.51034152,,
97.48892564,97.46892535,97.50892593,,
97.47602529,97.45602264,97.49602793,,
97.51752901,97.4975205,97.53753753,,
97.49794258,97.47793857,97.5179466,,
97.45530456,97.43529581,97.47531331,,
97.45424893,97.43424871,97.47424914,,
97.50436333,97.48435304,97.52437361,,
97.52899104,97.50898598,97.54899609,,
97.50786289,97.48785856,97.52786722,,
97.52880954,97.50880524,97.54881383,,
97.60005628,97.58004167,97.62007089,,
97.57697515,97.55697042,97.59697988,,
97.61271434,97.59270701,97.63272166,,
97.64646628,97.62645936,97.6664732,,
97.62602812,97.60602393,97.6460323,,
97.68290636,97.66289471,97.70291801,,
97.64218233,97.62217399,97.66219067,,
97.64447322,97.62447275,97.66447369,,
97.66127083,97.64126738,97.68127427,,
97.65788855,97.63788785,97.67788924,,
97.62782845,97.60782229,97.64783461,,
97.63885929,97.61885703,97.65886155,,
97.64486163,97.62486041,97.66486286,,
97.68949272,97.66948358,97.70950186,,
97.68829564,97.6682954,97.70829589,,
97.60044221,97.58042422,97.62046019,,
97.63379187,97.61378503,97.6537987,,
97.62050259,97.60049987,97.64050531,,
97.60181934,97.58181551,97.62182317,,
97.53833113,97.51831812,97.55834414,,
97.53427979,97.51427896,97.55428062,,
97.60778269,97.58776762,97.62779776,,
97.5931655,97.57316251,97.6131685,,
97.59865973,97.57865861,97.61866086,,
97.59994361,97.57994335,97.61994388,,
97.53455892,97.51454552,97.55457232,,
97.54661924,97.52661677,97.56662171,,
97.52263332,97.50262841,97.54263824,,
97.51522959,97.49522807,97.53523111,,
97.46888586,97.44887636,97.48889537,,
97.45963264,97.43963074,97.47963453,,
97.47951868,97.4595146,97.49952276,,
97.47956126,97.45956125,97.49956126,,
97.4941295,97.47412651,97.51413249,,
97.49608753,97.47608713,97.51608793,,
97.54676519,97.5267548,97.56677559,,
97.52458021,97.50457566,97.54458475,,
97.52006874,97.50006782,97.54006967,,
97.50115341,97.48114953,97.52115729,,
97.53712049,97.51711312,97.55712787,,
97.57831799,97.55830955,97.59832644,,
97.6203722,97.60036358,97.64038082,,
97.6297749,97.60977297,97.64977683,,
97.63898995,97.61898806,97.65899184,,
97.70318983,97.68317668,97.72320298,,
97.72434911,97.70434478,97.74435345,,
97.68237187,97.66236328,97.70238046,,
97.74104804,97.72103602,97.76106005,,
97.6797909,97.65977836,97.69980343,,
97.672198,97.65219645,97.69219956,,
97.65399356,97.63398983,97.67399729,,
97.73673073,97.71671379,97.75674768,,
97.78028807,97.76027916,97.80029698,,
97.80476282,97.78475781,97.82476783,,
97.74895592,97.7289445,97.76896733,,
97.82657153,97.80655565,97.84658741,,
97.82654935,97.80654934,97.84654935,,
97.84914629,97.82914167,97.86915091,,
97.80507021,97.7850612,97.82507922,,
97.77008116,97.750074,97.79008831,,
97.72088923,97.70087917,97.74089929,,
97.66495886,97.64494742,97.68497031,,
97.67319967,97.65319798,97.69320135,,
97.69414141,97.67413713,97.7141457,,
97.69258389,97.67258357,97.71258421,,
97.68795109,97.66795015,97.70795204,,
97.69359023,97.67358907,97.71359138,,
97.72456675,97.70456041,97.74457309,,
97.70995146,97.68994846,97.72995445,,
97.72341172,97.70340897,97.74341448,,
97.75957826,97.73957086,97.77958566,,
97.75278754,97.73278615,97.77278893,,
97.69738289,97.67737155,97.71739422,,
97.76617701,97.74616293,97.78619109,,
97.70104,97.68102668,97.72105333,,
97.70774745,97.68774608,97.72774882,,
97.78764237,97.76762602,97.80765872,,
97.81436472,97.79435925,97.83437018,,
97.84601614,97.82600967,97.86602261,,
97.86098812,97.84098506,97.88099118,,
97.78024509,97.76022859,97.80026159,,
97.78657382,97.76657253,97.80657512,,
97.77556632,97.75556406,97.79556857,,
97.75062843,97.73062333,97.77063353,,
97.74873577,97.72873538,97.76873616,,
97.80969683,97.78968436,97.8297093,,
97.77640024,97.75639343,97.79640705,,
97.82325298,97.8032434,97.84326257,,
97.77036187,97.75035106,97.79037268,,
97.8115818,97.79157337,97.83159024,,
97.85278855,97.83278012,97.87279698,,
97.8569917,97.83699085,97.87699256,,
97.81756368,97.79755563,97.83757174,,
97.83465634,97.81465284,97.85465983,,
97.898448,97.87843496,97.91846104,,
97.90277925,97.88277836,97.92278013,,
97.90935781,97.88935646,97.92935915,,
97.88224627,97.86224073,97.90225181,,
97.87394673,97.85394504,97.89394843,,
97.83606307,97.81605533,97.85607081,,
97.87636134,97.8563531,97.89636958,,
97.90714947,97.88714318,97.92715576,,
97.94846941,97.92846097,97.96847785,,
98.00514628,97.98513471,98.02515785,,
97.98793343,97.96792992,98.00793694,,
98.00140294,97.98140019,98.02140568,,
98.01291478,97.99291243,98.03291713,,
98.01966995,97.99966857,98.03967133,,
98.0073699,97.98736739,98.0273724,,
98.00201715,97.98201606,98.02201825,,
97.96593603,97.94592867,97.9859434,,
97.90438229,97.88436973,97.92439486,,
97.95552288,97.93551244,97.97553333,,
97.91811015,97.89810251,97.93811779,,
97.96138094,97.9413721,97.98138978,,
97.95212022,97.93211833,97.97212211,,
97.92888103,97.90887629,97.94888578,,
97.97804476,97.95803472,97.9980548,,
97.93740724,97.91739895,97.95741554,,
97.95125688,97.93125405,97.97125971,,
97.9752803,97.95527539,97.9952852,,
98.0120043,97.9919968,98.03201179,,
97.94059603,97.92058146,97.9606106,,
97.87405853,97.85404494,97.89407212,,
97.79701227,97.77699652,97.81702801,,
97.78493013,97.76492766,97.8049326,,
97.75893652,97.7389312,97.77894184,,
97.74043414,97.72043036,97.76043793,,
97.75049639,97.73049433,97.77049845,,
97.77512187,97.75511683,97.79512691,,
97.84040708,97.82039373,97.86042044,,
97.83505103,97.81504994,97.85505213,,
97.85026879,97.83026568,97.8702719,,
97.87458666,97.85458169,97.89459163,,
97.93248337,97.91247153,97.9524952,,
97.95106903,97.93106524,97.97107283,,
97.98735392,97.96734651,98.00736133,,
97.98849874,97.96849851,98.00849898,,
97.93824332,97.91823306,97.95825357,,
97.98509971,97.96509014,98.00510928,,
98.00068455,97.98068136,98.02068773,,
97.98334694,97.96334341,98.00335048,,
97.98827413,97.96827313,98.00827514,,
97.94560409,97.92559538,97.9656128,,
97.94889077,97.9288901,97.96889144,,
97.90234724,97.88233774,97.92235674,,
97.89285523,97.87285329,97.91285717,,
97.91529708,97.89529249,97.93530166,,
97.98162305,97.9616095,98.0016366,,
97.9300173,97.91000677,97.95002784,,
97.94066935,97.92066718,97.96067153,,
97.86150663,97.84149047,97.8815228,,
97.83614496,97.81613978,97.85615014,,
97.82311594,97.80311328,97.8431186,,
97.85581067,97.83580399,97.87581736,,
97.91108274,97.89107145,97.93109404,,
97.88225713,97.86225124,97.90226302,,
97.91066388,97.89065808,97.93066969,,
97.91089388,97.89089384,97.93089393,,
97.97942306,97.95940906,97.99943706,,
97.89728718,97.87727042,97.91730395,,
97.92868268,97.90867627,97.9486891,,
97.90709509,97.88709068,97.92709949,,
97.93299576,97.91299047,97.95300105,,
97.9174289,97.89742572,97.93743208,,
97.92119662,97.90119585,97.94119739,,
97.9937762,97.97376137,98.01379102,,
97.93467503,97.91466297,97.95468709,,
98.0082066,97.98819159,98.02822162,,
97.93821235,97.91819807,97.95822664,,
97.89502646,97.87501765,97.91503528,,
97.87353906,97.85353467,97.89354345,,
97.9470332,97.92701818,97.96704821,,
97.8998741,97.87986447,97.91988373,,
97.90520483,97.88520374,97.92520592,,
97.95252154,97.93251188,97.97253121,,
97.9445687,97.92456707,97.96457032,,
97.95370102,97.93369916,97.97370289,,
97.99885899,97.97884977,98.01886821,,
97.94048524,97.92047332,97.96049715,,
97.94498603,97.92498511,97.96498695,,
97.92880645,97.90880315,97.94880976,,
97.9033913,97.88338611,97.9233965,,
97.92027769,97.90027424,97.94028114,,
97.97992113,97.95990895,97.99993331,,
98.05114935,98.03113481,98.07116389,,
98.08012823,98.06012232,98.10013414,,
98.01541284,97.99539964,98.03542603,,
97.97234282,97.95233403,97.9923516,,
98.02822559,98.00821418,98.048237,,
97.97171383,97.9517023,97.99172536,,
98.041926,98.02191167,98.06194033,,
98.06948816,98.04948254,98.08949378,,
98.11379498,98.09378594,98.13380401,,
98.09949539,98.07949247,98.1194983,,
98.16658426,98.14657058,98.18659793,,
98.1704213,98.15042052,98.19042209,,
98.25560846,98.23559111,98.27562582,,
98.22775541,98.20774974,98.24776108,,
98.26107835,98.24107157,98.28108514,,
98.2905269,98.2705209,98.31053289,,
98.32464766,98.30464072,98.3446546,,
98.35180494,98.33179942,98.37181047,,
98.3821548,98.36214863,98.40216097,,
98.40460737,98.38460281,98.42461194,,
98.44552567,98.42551736,98.46553399,,
98.52332151,98.5033057,98.54333731,,
98.53056195,98.51056048,98.55056342,,
98.50402501,98.48401962,98.52403039,,
98.47913349,98.45912844,98.49913855,,
98.55989972,98.53988332,98.57991612,,
98.62459328,98.60458015,98.6446064,,
98.66166884,98.64166132,98.68167636,,
98.69554218,98.67553531,98.71554905,,
98.72994223,98.70993526,98.7499492,,
98.78003498,98.76002483,98.80004513,,
98.83365889,98.81364803,98.85366974,,
98.79292376,98.77291552,98.812932,,
98.79716825,98.77716739,98.81716911,,
98.74148646,98.72147519,98.76149773,,
98.65621436,98.63619708,98.67623163,,
98.65802497,98.6380246,98.67802534,,
98.65901598,98.63901577,98.67901618,,
98.70190225,98.68189356,98.72191095,,
98.72323898,98.70323466,98.74324331,,
98.68950367,98.66949684,98.70951051,,
98.72744532,98.70743763,98.74745301,,
98.75005153,98.73004695,98.77005611,,
98.73833913,98.71833676,98.75834151,,
98.71406092,98.694056,98.73406584,,
98.72352877,98.70352685,98.74353069,,
98.76424873,98.74424048,98.78425698,,
98.83891697,98.81890185,98.85893209,,
98.91413993,98.89412471,98.93415515,,
98.92978954,98.90978638,98.94979271,,
98.9294129,98.90941283,98.94941298,,
98.9707308,98.95072245,98.99073915,,
98.91343237,98.89342079,98.93344395,,
98.89602223,98.87601871,98.91602575,,
98.91822779,98.8982233,98.93823228,,
98.83058571,98.81056799,98.85060343,,
98.80851797,98.7885135,98.82852243,,
98.80346866,98.78346764,98.82346968,,
98.75393116,98.73392113,98.77394119,,
98.76487194,98.74486972,98.78487416,,
98.76142915,98.74142846,98.78142985,,
98.75245263,98.73245081,98.77245445,,
98.77728399,98.75727896,98.79728902,,
98.77873862,98.75873833,98.79873892,,
98.74271076,98.72270346,98.76271805,,
98.68501353,98.66500184,98.70502522,,
98.64734865,98.62734102,98.66735629,,
98.68831458,98.66830627,98.70832288,,
98.77046478,98.75044814,98.79048143,,
98.82673606,98.80672467,98.84674746,,
98.90051913,98.88050419,98.92053406,,
98.91921962,98.89921584,98.9392234,,
98.93840898,98.9184051,98.95841286,,
98.98807339,98.96806335,99.00808343,,
98.94730041,98.92729217,98.96730865,,
98.9285721,98.90856831,98.94857589,,
98.95823505,98.93822905,98.97824105,,
98.95236543,98.93236425,98.97236662,,
98.95419906,98.93419869,98.97419943,,
98.95554039,98.93554012,98.97554066,,
98.95764654,98.93764611,98.97764697,,
98.96273148,98.94273045,98.98273251,,
98.97529538,98.95529284,98.99529792,,
98.98958858,98.96958569,99.00959147,,
98.96111023,98.94110448,98.98111599,,
99.0494248,99.02940695,99.06944265,,
99.00184864,98.98183904,99.02185825,,
98.95788253,98.93787365,98.97789142,,
98.96648014,98.9464784,98.98648188,,
98.94965061,98.92964721,98.96965402,,
98.99733378,98.97732415,99.01734342,,
99.03495949,99.01495189,99.05496709,,
98.99791996,98.97791248,99.01792744,,
99.02328166,99.00327654,99.04328679,,
99.00754828,98.9875451,99.02755146,,
99.01023005,98.99022951,99.03023059,,
98.94669352,98.92668069,98.96670636,,
98.94219887,98.92219796,98.96219978,,
98.88044815,98.86043567,98.90046063,,
98.95489526,98.93488021,98.97491032,,
99.03978858,99.01977142,99.05980574,,
99.08492341,99.06491429,99.10493252,,
99.04665415,99.02664643,99.06666188,,
99.01093616,98.99092895,99.03094337,,
99.04098016,99.0209741,99.06098623,,
99.01401981,98.99401437,99.03402526,,
99.0003708,98.98036804,99.02037355,,
99.0331275,99.01312088,99.05313411,,
99.07686639,99.05685755,99.09687522,,
99.03179408,99.01178498,99.05180318,,
99.0630643,99.04305798,99.08307061,,
99.05026738,99.0302648,99.07026997,,
99.0799523,99.0599463,99.09995829,,
99.06793058,99.04792815,99.08793301,,
99.07631142,99.05630973,99.09631311,,
99.07455219,99.05455183,99.09455254,,
99.02398585,99.00397564,99.04399605,,
99.08861688,99.06860383,99.10862993,,
99.08722953,99.06722925,99.10722981,,
99.10068805,99.08068533,99.12069076,,
99.0956298,99.07562878,99.11563083,,
99.11644872,99.09644452,99.13645292,,
99.11096018,99.09095907,99.13096129,,
99.08611576,99.06611075,99.10612078,,
99.08226213,99.06226136,99.10226291,,
99.06558742,99.04558405,99.08559079,,
99.05014377,99.03014065,99.07014688,,
99.03648656,99.01648381,99.05648932,,
99.06611356,99.04610757,99.08611954,,
99.03165626,99.0116493,99.05166322,,
98.99938194,98.97937542,99.01938846,,
98.96260767,98.94260024,98.9826151,,
98.99596419,98.97595744,99.01597093,,
98.92831679,98.90830313,98.94833046,,
98.91016441,98.89016074,98.93016808,,
98.90758069,98.88758017,98.92758121,,
98.90480064,98.88480007,98.9248012,,
98.87730803,98.85730247,98.89731359,,
98.9084154,98.88840911,98.92842169,,
98.88434838,98.86434351,98.90435324,,
98.80531723,98.78530125,98.82533322,,
98.82371744,98.80371372,98.84372117,,
98.82063607,98.80063545,98.8406367,,
98.7990082,98.77900382,98.81901258,,
98.81841474,98.79841081,98.83841867,,
98.85692154,98.83691375,98.87692933,,
98.86709757,98.84709551,98.88709963,,
98.86743588,98.84743581,98.88743595,,
98.84024517,98.82023967,98.86025067,,
98.7841368,98.76412545,98.80414815,,
98.76877152,98.74876841,98.78877463,,
98.79597769,98.77597218,98.81598319,,
98.77125986,98.75125486,98.79126487,,
98.70708719,98.6870742,98.72710019,,
98.68367931,98.66367456,98.70368405,,
98.68073495,98.66073435,98.70073554,,
98.68716613,98.66716483,98.70716743,,
98.6314599,98.61144861,98.65147119,,
98.60280942,98.58280361,98.62281523,,
98.58622274,98.56621938,98.60622611,,
98.66542287,98.64540681,98.68543894,,
98.73475371,98.71473966,98.75476777,,
98.70543759,98.68543165,98.72544352,,
98.74442531,98.72441741,98.76443321,,
98.8095133,98.78950011,98.82952648,,
98.89316061,98.87314368,98.91317754,,
98.86387994,98.84387402,98.88388586,,
98.89518684,98.8751805,98.91519317,,
98.86307769,98.8430712,98.88308419,,
98.8664391,98.84643842,98.88643978,,
98.87845621,98.85845378,98.89845864,,
98.87489528,98.85489456,98.894896,,
98.91769408,98.89768542,98.93770273,,
98.90524875,98.88524624,98.92525127,,
98.8952323,98.87523027,98.91523432,,
98.95482829,98.93481624,98.97484035,,
99.00329805,98.98328825,99.02330785,,
98.99445471,98.97445292,99.01445649,,
98.99602818,98.97602786,99.01602849,,
99.04837309,99.02836251,99.06838366,,
99.03969524,99.01969348,99.05969699,,
99.03764899,99.01764858,99.05764941,,
99.06338234,99.04337714,99.08338753,,
